,logFC,logCPM,PValue,FDR
LINC01258,3.643719,-3.881256,5.98E-06,1.85E-05
LOC105377611,3.64349,-4.905114,0.0215399,0.03462507
WFDC13,3.643239,-4.905757,0.02449312,0.03893535
LOC105372997,3.643061,0.7658494,1.28E-24,2.13E-23
LOC107985676,3.642897,-4.90587,0.02367445,0.03774836
LOC105372924,3.6427,-4.904131,0.01569859,0.02597413
LOC101928782,3.642277,-4.905748,0.02582643,0.0408144
LOC102724579,3.64175,-4.905857,0.02525606,0.04001321
CYP8B1,3.641705,-3.843641,1.09E-05,3.24E-05
DUOXA1,3.641513,-3.807443,2.30E-06,7.58E-06
CLDN1,3.641084,-3.797894,6.16E-06,1.90E-05
LOC105375985,3.640958,-4.906283,0.0236953,0.03777676
LOC105376949,3.640854,-4.905321,0.01829174,0.02984821
SNORD128,3.640705,-4.823978,0.006795946,0.01215242
MIR548O,3.640638,-3.70398,2.85E-07,1.07E-06
LOC105376091,3.640633,-4.905871,0.02562076,0.0405272
KRT16P3,3.640563,-4.906136,0.02687133,0.0422898
SNORA80B,3.640476,-2.93296,3.33E-07,1.24E-06
LOC107985591,3.640469,-4.905377,0.01806556,0.02951665
LOC105370276,3.640353,-3.378388,3.36E-07,1.25E-06
DYM-AS1,3.640346,-4.124249,3.63E-05,9.94E-05
LINC02844,3.640171,-4.90582,0.02166998,0.03480412
LINC01242,3.640073,-4.906032,0.02508615,0.03978126
CPB2-AS1,3.640014,-3.5302,1.34E-06,4.57E-06
MIR1827,3.639726,-4.905851,0.02147659,0.03453374
LOC105378438,3.639558,-4.655648,0.000950762,0.002008476
LOC105374666,3.639336,-4.905649,0.01797157,0.0293837
LOC105373759,3.639279,-0.02454109,8.61E-19,9.94E-18
EVA1A-AS,3.639189,-4.906191,0.02563122,0.04054203
LOC100506474,3.639063,-4.906226,0.02560565,0.04050674
LINC01283,3.639058,-4.905751,0.01827267,0.02982102
LOC105379481,3.638178,-4.905511,0.01527742,0.02535615
LOC105375278,3.638085,-4.906314,0.02559561,0.04049431
LOC105373752,3.637946,-4.906336,0.02917909,0.04559507
LOC105371740,3.637889,-4.906594,0.02931952,0.04579055
MIR28,3.637793,-4.906387,0.02560497,0.04050674
LINC00504,3.637532,-2.189783,1.62E-11,1.01E-10
LOC105377351,3.637265,-4.906308,0.02129093,0.03427813
LOC105374870,3.637239,-4.906195,0.01819542,0.02970927
LOC105370892,3.637096,-4.906419,0.02129208,0.0342785
FGF14,3.636481,-2.866759,6.67E-13,4.72E-12
IL22,3.636441,-4.088737,1.87E-05,5.37E-05
LOC105377741,3.636363,-4.906512,0.02134985,0.03435515
LOC105370337,3.635877,-4.906875,0.02928863,0.04574805
LOC339260,3.635828,-3.080953,2.76E-06,9.00E-06
SNORD63,3.635099,-1.546663,1.13E-21,1.57E-20
C8orf34-AS1,3.634997,-4.90673,0.01782276,0.02916857
LOC105378714,3.63467,-4.906817,0.01780096,0.02914059
LOC105374265,3.634654,-4.906828,0.01810089,0.02956789
PLAC9P1,3.634619,-4.906935,0.02109958,0.0340024
LINC01939,3.634322,-4.906914,0.02107588,0.03397449
LINC01065,3.634311,-4.906908,0.01792274,0.02931288
C11orf40,3.634037,-3.159823,6.78E-08,2.77E-07
LOC107986054,3.633937,-4.906945,0.02187919,0.03510834
LOC105372179,3.633911,-4.906985,0.0209982,0.03386834
LOC102724058,3.633785,-4.907038,0.01786245,0.0292284
LOC105370330,3.63377,-4.907253,0.02503287,0.0397069
LINC01121,3.633633,-4.0543,2.86E-05,7.96E-05
SLC9A9-AS1,3.633231,-3.786374,6.95E-06,2.13E-05
CIBAR1-DT,3.632922,-4.030187,1.84E-07,7.08E-07
CCDC160,3.632779,-4.907242,0.02109678,0.03399935
TRBV1,3.632188,-4.828148,0.008196438,0.01440566
LOC105372648,3.632142,-4.907385,0.02114983,0.03407747
LINC00458,3.631904,-4.907449,0.02180506,0.03499843
KLK6,3.631739,-4.907756,0.01465852,0.02443131
LOC102503427,3.630938,-4.907229,0.02871543,0.04495032
KAZN-AS1,3.630898,-4.907592,0.02539234,0.04020687
LOC105373890,3.630872,-4.907627,0.02094183,0.03378619
LOC105377513,3.630536,-4.907473,0.02513893,0.03985137
LOC105374760,3.630444,-4.907722,0.02099788,0.03386834
ACVR1C,3.630375,-0.446118,1.08E-22,1.60E-21
LOC105372335,3.630025,-4.907637,0.02890576,0.0452145
LOC105372338,3.629778,-4.90806,0.01773015,0.02903231
LOC105371961,3.629576,-4.907709,0.02623554,0.04138892
MDFIC2,3.629284,-4.907887,0.02146533,0.03452009
SMIM36,3.629198,-4.908023,0.02106066,0.03395143
LOC105376649,3.629182,-4.90798,0.02098678,0.03385294
LINC01724,3.628443,-4.826753,0.01016041,0.01752819
KLK8,3.6282,-4.908126,0.02172734,0.03488722
TNRC6B-DT,3.628102,-3.213729,5.36E-11,3.14E-10
LOC105377727,3.627777,-4.908052,0.02425654,0.03859221
LOC105373746,3.627618,-4.907969,0.02491505,0.03954023
LOC102724429,3.627451,-4.908184,0.02458248,0.03906239
MIR194-2HG,3.627383,-1.201499,1.46E-11,9.06E-11
OR52B2,3.627307,-4.908056,0.02417603,0.03847234
LINC00592,3.627068,-4.90839,0.02049806,0.03313341
LOC105370598,3.626758,-4.907865,0.02952677,0.04609103
TNFRSF19,3.626546,-1.747022,2.75E-08,1.19E-07
IFNA8,3.626345,-4.908084,0.02586081,0.04086526
FGD5P1,3.626284,-3.955647,2.80E-07,1.05E-06
CCDC195,3.625846,-4.908704,0.02079398,0.03357529
LOC107986907,3.625481,-4.908515,0.02424789,0.0385801
SNORA63,3.625371,-1.750551,3.55E-15,3.07E-14
LOC107986174,3.625013,-4.90876,0.02134516,0.03435037
MIR194-1,3.624842,-4.908938,0.02104629,0.03393414
PLA2G2E,3.624615,-4.908837,0.02129926,0.03428708
LOC105370657,3.624564,-4.908761,0.02433044,0.03869657
LOC105377285,3.624428,-4.908518,0.02488917,0.03950084
LOC105377654,3.624028,-4.361935,0.000188512,0.00045346
DHH,3.623943,-3.137707,1.03E-09,5.25E-09
LOC105371078,3.623828,-4.909713,0.01720144,0.02826491
LOC105371237,3.623535,-4.908328,0.0303881,0.0472948
LINC02096,3.623485,-4.908324,0.02906414,0.04542979
WT1,3.623157,-3.731382,2.65E-06,8.66E-06
SOX1-OT,3.622943,-4.826381,0.008217784,0.01443977
LOC646813,3.622648,-4.585725,0.000718115,0.001551873
APRG1,3.622465,1.004215,1.83E-28,3.73E-27
LOC105371412,3.622122,-4.827838,0.01213212,0.02059573
RASSF8-AS1,3.621717,-3.870998,4.69E-06,1.47E-05
MIR3684,3.621508,-4.910286,0.01734307,0.02847361
MAB21L2,3.621388,-3.833961,1.03E-05,3.09E-05
LOC102723961,3.620988,-1.949719,3.82E-15,3.29E-14
LOC105370557,3.620678,-1.553866,1.95E-14,1.59E-13
LOC105377142,3.620325,-4.910706,0.02269196,0.03630149
LOC107985220,3.619363,-2.632277,4.73E-12,3.08E-11
TRERNA1,3.619239,-4.910119,0.02655414,0.04183305
OTOR,3.61919,-4.910124,0.0266558,0.04197544
ZNF479,3.619138,-4.344395,2.81E-05,7.83E-05
LOC107985908,3.618819,-4.909589,0.02475703,0.03930788
LOC105373896,3.618478,-3.634753,0.000121504,0.000303589
LOC105376034,3.618477,-4.409231,0.000170881,0.000414422
LOC105374649,3.618323,-4.925104,0.02633078,0.04151806
LOC105379016,3.618206,-4.910377,0.02625512,0.04141805
GJA5,3.618049,-4.910408,0.02029821,0.03282603
SNORD152,3.617703,-4.91048,0.02614238,0.04125593
LOC105370564,3.616946,-3.717421,3.14E-07,1.17E-06
LINC02521,3.616737,-4.909455,0.03040339,0.0473087
LOC105375859,3.616714,-4.909836,0.02439061,0.03878895
LINC01974,3.616511,-4.925526,0.02634123,0.04153101
LOC100507384,3.616483,-4.910768,0.02613346,0.0412436
LOC107984868,3.615904,-2.819899,4.56E-12,2.98E-11
PNCK,3.615802,-3.279424,3.51E-09,1.68E-08
LINC01255,3.614369,-4.925371,0.02581468,0.0407984
UGT1A9,3.613692,-4.911383,0.02615457,0.04127167
LINC00364,3.613449,-4.910334,0.02540301,0.04022036
LOC105370656,3.613447,-4.671539,0.001663655,0.003351702
LOC102724220,3.613245,-4.911542,0.02588396,0.04088738
LOC107987051,3.612827,-4.437349,9.14E-05,0.000233217
LOC107986193,3.612617,-4.589951,0.00024238,0.000572098
OR6C75,3.612474,-4.303579,6.54E-06,2.01E-05
LCTL,3.612187,-3.56391,6.55E-08,2.68E-07
NEUROD6,3.61207,-4.910926,0.02354028,0.03755373
PYY,3.612025,-4.512061,0.000545563,0.001205781
F2RL2,3.611824,0.3883666,3.91E-20,4.97E-19
LOC105377505,3.611597,-4.600453,0.000592833,0.001300915
LOC107984931,3.611552,-4.91185,0.02607973,0.04116404
LOC101926953,3.611079,-4.910458,0.03211973,0.04968458
BPIFA2,3.610796,-4.911839,0.02684582,0.04225145
CPEB2-DT,3.610725,-4.911112,0.02989974,0.04661655
MED4-AS1,3.610633,-3.230699,6.78E-13,4.79E-12
LOC107986441,3.610524,-4.912153,0.02583923,0.0408329
